ï»¿Locality,References,log fO2 (dFMQ),log fO2 (dFMQ)_1std,Analysis,Method,Remarks 1,U-Pb Age,Ti-in-zirc Temp C,P,Ti,Y,Nb,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,log fO2 (dFMQ).1,log fO2 (dFMQ)_1std.1,Th/U
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S23.3C,SHRIMP-RG,Core,,,5.517452896464707,1.7227665977411035,7.188412736496954,0.8329091229351039,9.187378760338836,4.859812404361672,5.384495062789089,-3.649658740960655,2.3608540011180215,-2.3293287474221165,-0.10536051565782628,0.9321640810304452,-0.48288625507674926,3.258096538021482,3.970291913552122,2.272125885509337,4.77912349311153,5.564520407322694,4.110873864173311,6.261491684321042,4.653960350157523,0.77,0.1,0.591743119266055
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S24.1R,SHRIMP-RG,Rim,,,5.918893854273146,2.186051276738094,6.90975328164481,0.9932517730102834,9.178849704884811,5.2832037287379885,5.631211781821365,-5.115995809754082,2.5877640352277083,-2.1664062420213,-0.5108256237659907,0.412109650826833,-0.43540898448123644,2.8903717578961645,3.6888794541139363,1.9315214116032138,4.48863636973214,5.278114659230517,3.7612001156935624,5.924255797414532,4.2626798770413155,0.77,0.1,0.7060931899641577
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-24.3,SHRIMP-RG,Rim,,,5.5909869805108565,2.066862759472976,7.469654172932128,0.6418538861723947,9.066239028001926,4.875197323201151,5.123963979403259,-1.6490173996851492,2.341805806147327,-3.2711097547801247,0.5306282510621704,1.4539530095937054,0.4971322966339881,3.708682081410116,4.251348311031766,2.6602595372658615,5.117993812416755,5.75890177387728,4.200204952921578,6.335054251498059,4.663439094112067,0.77,0.1,0.7797619047619048
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S26.1R,SHRIMP-RG,Rim,,,5.700443573390687,2.0014800002101243,6.679599185844383,0.6931471805599453,9.19309247856663,4.852030263919617,5.407171771460119,-5.809142990314028,2.312535423847214,-2.873072840148837,-0.916290731874155,0.20701416938432612,-0.6597124044737079,2.6390573296152584,3.4657359027997265,1.7227665977411035,4.31748811353631,5.0689042022202315,3.6109179126442243,5.780743515792329,4.143134726391533,0.77,0.1,0.5739910313901345
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S26.2DC,SHRIMP-RG,Core,,,7.0825485693553,1.8562979903656263,8.43771698991444,3.3843902633457743,9.3868953338758,8.19891444498699,8.00202481821611,-3.4420193761824103,4.799914262780603,-2.2681409793555094,0.9555114450274363,2.1377104498038118,0.0009995003330834232,4.605170185988092,5.262690188904886,3.655839600035736,6.1675164908883415,6.806829360392176,5.247024072160486,7.356279876550748,5.645446897643238,0.77,0.1,1.2176096417810511
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-26.3,SHRIMP-RG,Rim,,,6.208590026096629,1.7404661748405046,6.582025138892826,0.7884573603642703,9.147666777448125,3.8066624897703196,4.6443908991413725,-4.860896317022999,1.7227665977411035,-1.9418125535535358,-1.2039728043259361,-0.10536051565782628,-1.1647520911726548,2.4159137783010487,3.3068867021909143,1.5260563034950492,4.0943445622221,4.941642422609304,3.4965075614664802,5.703782474656201,4.110873864173311,0.77,0.1,0.4326923076923077
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S27.1R,SHRIMP-RG,Rim,,,5.44673737166631,1.9600947840472698,7.2868764117507,0.09531017980432493,9.141847375530883,4.663439094112067,4.983606621708336,-3.575550768806933,2.1972245773362196,-2.2367544194380944,0.47000362924573563,1.3987168811184478,0.4047982191204607,3.58351893845611,4.143134726391533,2.5877640352277083,5.049856007249537,5.631211781821365,4.110873864173311,6.214608098422191,4.553876891600541,0.77,0.1,0.726027397260274
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-27.3,SHRIMP-RG,Rim,,,5.564520407322694,2.0014800002101243,6.569481420414296,0.8329091229351039,9.141472492677382,4.584967478670572,5.0689042022202315,-5.033923923253607,2.0918640616783932,-2.044425687144784,-0.916290731874155,0.03922071315328133,-0.807436326962073,2.5257286443082556,3.3463891451671604,1.547562508716013,4.143134726391533,4.9344739331306915,3.4531571205928664,5.6131281063880705,3.9889840465642745,0.77,0.1,0.6163522012578616
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S28.1W,SHRIMP-RG,Interior,,,5.700443573390687,1.9459101490553132,6.9411900550683745,1.2237754316221157,9.18574025510795,4.543294782270004,5.318119993844216,-4.268697949366879,2.4069451083182885,-1.6445384916914123,-1.2039728043259361,0.3364722366212129,-0.6462635946610948,2.772588722239781,3.7376696182833684,1.9021075263969205,4.51085950651685,5.3612921657094255,3.912023005428146,6.135564891081739,4.532599493153256,0.77,0.1,0.46078431372549017
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S29.1C,SHRIMP-RG,Core,,,6.313548046277095,2.451005098112319,7.43955930913332,1.4816045409242156,9.045229851912582,4.948759890378168,5.497168225293202,-5.115995809754082,2.714694743820879,-1.2869167696287125,-0.35667494393873245,0.8109302162163288,-0.1438703704197019,3.258096538021482,4.204692619390966,2.388762789235098,4.976733742420574,5.82600010738045,4.31748811353631,6.45833828334479,4.8283137373023015,0.77,0.1,0.5778688524590164
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S29.2R,SHRIMP-RG,Rim,,,6.066108090103747,2.5257286443082556,7.256297239690681,1.1314021114911006,9.053686561930807,5.971261839790462,5.863631175598097,-3.3813947543659757,2.8903717578961645,-1.296056948185091,-0.2231435513142097,0.9162907318741551,0.02761516703297339,3.258096538021482,4.07753744390572,2.379546134130174,4.912654885736052,5.605802066295998,4.04305126783455,6.1779441140506,4.499809670330265,0.77,0.1,1.1136363636363635
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S30.1W,SHRIMP-RG,Interior,,,5.627621113690637,2.1972245773362196,7.265429723253953,1.0647107369924282,9.156623089470195,4.762173934797756,5.135798437050262,-2.137070654516472,2.4069451083182885,-2.0248132865349535,0.1823215567939546,1.1019400787607843,0.06578774053800315,3.4339872044851463,4.07753744390572,2.424802725718295,4.912654885736052,5.659482215759621,4.143134726391533,6.29156913955832,4.672828834461906,0.77,0.1,0.6882352941176471
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S31.1C,SHRIMP-RG,Core,0.15,,6.144185634125646,1.3609765531356006,6.593044534142437,0.3364722366212129,9.255313737618915,4.290459441148391,5.19295685089021,-3.3813947543659757,1.840549633397487,-4.873490635229916,-1.6094379124341003,-0.15082288973458366,-1.3586791940869172,2.4849066497880004,3.367295829986474,1.589235205116581,4.189654742026425,5.0689042022202315,3.6635616461296463,5.869296913133774,4.276666119016055,0.77,0.1,0.40555555555555556
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S31.2R,SHRIMP-RG,Rim,,,6.056784013228625,1.5686159179138452,7.22983877815125,1.8082887711792655,9.3195534569495,6.597145701886651,6.428105272684596,-4.074541934925921,3.269568939183719,-3.1595241254981015,-0.5108256237659907,0.883767540168595,-0.6831968497067772,3.332204510175204,4.0943445622221,2.3513752571634776,4.912654885736052,5.645446897643238,4.127134385045092,6.2766434893416445,4.6443908991413725,0.77,0.1,1.184168012924071
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-32.2,SHRIMP-RG,Interior,0.07,,5.598421958998375,2.2082744135228043,6.556778356158042,0.6418538861723947,9.124095973510586,4.430816798843313,4.997212273764115,-4.835049590496935,2.174751721484161,-2.931927191003595,-0.916290731874155,0.19885085874516517,-0.731888008876376,2.509599262378372,3.3141860046725258,1.5686159179138452,4.127134385045092,4.897839799950911,3.407841924380824,5.579729825986222,3.9512437185814275,0.77,0.1,0.5675675675675675
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S32.1SZR,SHRIMP-RG,Rim SZ,,,5.7745515455444085,2.322387720290225,7.714677473800927,0.7884573603642703,9.031572493381526,5.159055299214529,5.342334251964811,-3.7722610630529876,2.379546134130174,-2.9039795810995774,0.8754687373538999,1.673351238177753,0.8372475245337022,4.04305126783455,4.574710978503383,3.0349529867072724,5.517452896464707,6.07073772800249,4.499809670330265,6.584791392385716,4.919980925828125,0.77,0.1,0.8325358851674641
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S32.2SZR,SHRIMP-RG,Rim SZ,,,6.2422232654551655,2.028148247292285,6.759255270663693,0.1823215567939546,9.037176752966994,4.02535169073515,4.736198448394496,-5.115995809754082,1.840549633397487,-2.0085168275089815,-1.2039728043259361,0.23111172096338664,-0.6198967188203526,2.772588722239781,3.5553480614894135,1.8718021769015913,4.382026634673881,5.147494476813453,3.6375861597263857,5.799092654460526,4.219507705176107,0.77,0.1,0.49122807017543857
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S33.1R,SHRIMP-RG,Rim,,,5.641907070938114,2.128231705849268,6.642486801367256,0.5306282510621704,9.135724578595394,4.844187086458591,5.337538079701318,-4.074541934925921,2.341805806147327,-4.348562164675811,-0.916290731874155,0.23901690047049992,-0.6558513958162484,2.5649493574615367,3.4657359027997265,1.7404661748405046,4.2626798770413155,5.0238805208462765,3.5553480614894135,5.703782474656201,4.110873864173311,0.77,0.1,0.6105769230769231
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S34.1R,SHRIMP-RG,Rim,,,5.655991810819852,1.791759469228055,6.774223886357614,1.308332819650179,9.25272913846797,5.2574953720277815,5.501258210544727,-3.912023005428146,2.653241964607215,-1.5178832274457394,-0.916290731874155,0.3987761199573678,-0.9545119446943529,2.772588722239781,3.58351893845611,1.824549292051046,4.406719247264253,5.093750200806762,3.58351893845611,5.752572638825633,4.110873864173311,0.77,0.1,0.7836734693877551
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S34.2i,SHRIMP-RG,Interior,,,6.493753839851686,1.8562979903656263,7.706612913964197,2.174751721484161,9.316230747233615,6.79794041297493,6.8658910748834385,-4.710530701645918,3.6000482404073204,-0.5481127708414297,0.0,1.095273387402595,-0.43850496218636453,3.6635616461296463,4.477336814478207,2.7343675094195836,5.332718793265369,6.093569770045136,4.564348191467836,6.738152494595957,5.099866427824199,0.77,0.1,0.9343065693430657
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S35.1C,SHRIMP-RG,Core,,,6.558197802812269,2.0412203288596382,8.163371316459912,1.7578579175523736,9.24763615671988,6.4425401664681985,6.419994928147142,-3.079113882493042,3.708682081410116,-1.7900644506961645,1.547562508716013,2.3617969526258915,1.1524689614588204,4.543294782270004,5.030437921392435,3.484312288372662,5.8944028342648505,6.481577129276431,4.948759890378168,7.049254841255837,5.3471075307174685,0.77,0.1,1.022801302931596
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S35.2R,SHRIMP-RG,Rim,,,5.720311776607412,1.840549633397487,6.70196036600254,0.5306282510621704,9.2314166975781,4.962844630259907,5.480638923341991,-4.268697949366879,2.388762789235098,-2.460609869891271,-0.916290731874155,0.25464221837358075,-0.791863153499103,2.6390573296152584,3.4965075614664802,1.7749523509116738,4.290459441148391,5.10594547390058,3.6109179126442243,5.75890177387728,4.143134726391533,0.77,0.1,0.5958333333333333
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S36.1R,SHRIMP-RG,Rim,,,5.793013608384144,2.2617630984737906,7.684783943522785,1.1314021114911006,9.060331104649475,5.062595033026967,5.337538079701318,-2.9374633654300153,2.501435951739211,-3.7636603747705015,0.8329091229351039,1.6409365794934714,0.8518588717147662,4.02535169073515,4.5217885770490405,2.975529566236472,5.43372200355424,6.040254711277414,4.477336814478207,6.559615237493242,4.890349128221754,0.77,0.1,0.7596153846153846
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S37.1R,SHRIMP-RG,Rim,,,5.921578419643816,1.9459101490553132,7.277938572945661,1.7578579175523736,9.260462981379394,5.755742213586912,6.068425588244111,-2.8824035882469876,3.100092288878234,-2.30046859766442,-0.6931471805599453,0.6151856390902335,-0.6694306539426292,3.2188758248682006,4.110873864173311,2.2823823856765264,4.867534450455582,5.6240175061873385,4.189654742026425,6.349138991379798,4.74493212836325,0.77,0.1,0.7314814814814815
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S38.1C,SHRIMP-RG,Core,,,7.059617628291383,1.7227665977411035,8.109224953089955,1.9021075263969205,9.202207388745993,6.593044534142437,6.699500340161678,-3.270169119255751,3.6788291182604347,-3.2135991140825424,0.8329091229351039,1.851599469584072,0.3457151037023904,4.219507705176107,4.927253685157205,3.261935314328648,5.783825182329737,6.484635235635252,4.997212273764115,7.119635638017636,5.44673737166631,0.77,0.1,0.8990147783251231
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S38.2R,SHRIMP-RG,Rim,,,5.602118820879701,2.0014800002101243,7.43307534889858,0.5306282510621704,9.135616825780247,4.852030263919617,5.181783550292085,-3.816712825623821,2.2407096892759584,-0.8289312565103122,0.5877866649021191,1.4350845252893227,0.5158131652770298,3.7376696182833684,4.2626798770413155,2.72785282839839,5.19295685089021,5.783825182329737,4.2626798770413155,6.352629396319567,4.68213122712422,0.77,0.1,0.7191011235955056
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S39.1R,SHRIMP-RG,Rim,0.03,,5.877735781779639,1.9459101490553132,6.846943139585379,0.8329091229351039,9.199582715323222,5.225746673713202,5.6131281063880705,-3.6888794541139363,2.468099531471619,-2.2761579011154764,-0.6931471805599453,0.3293037471426003,-0.6386589952758756,2.833213344056216,3.6109179126442243,1.840549633397487,4.406719247264253,5.198497031265826,3.713572066704308,5.857933154483459,4.189654742026425,0.77,0.1,0.6788321167883211
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S40.1I,SHRIMP-RG,Interior,0.04,,6.659293919683638,2.0149030205422647,7.890582534656536,2.4932054526026954,9.264923249746474,7.498869733976931,7.24422751560335,-4.074541934925921,4.032469158504013,-2.4333975206424787,0.4054651081081644,1.4678743481123135,-0.14850000831844395,3.9889840465642745,4.663439094112067,3.054001181677967,5.572154032177765,6.198478716492308,4.700480365792417,6.851184927493743,5.187385805840755,0.77,0.1,1.29
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S41.1I,SHRIMP-RG,Interior,0.05,,6.363028103540465,1.6863989535702288,7.382746449738912,1.7227665977411035,9.341719450032562,6.466144724237619,6.62273632394984,-4.074541934925921,3.332204510175204,0.05842847927684769,-0.2231435513142097,0.8544153281560676,-0.8301130356331027,3.258096538021482,4.110873864173311,2.4336133554004498,4.976733742420574,5.723585101952381,4.219507705176107,6.380122536899765,4.727387818712341,0.77,0.1,0.8550531914893617
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-41.3,SHRIMP-RG,Interior,0.04,,6.666956792429207,1.9021075263969205,7.8551570058813445,2.3978952727983707,9.24921487135824,7.253470382684528,7.171656822768514,-2.3093216898576228,3.8979240810486444,-4.0316185244761105,0.26236426446749106,1.4562867329399256,-0.25231492861448956,3.9396381724611196,4.602165676967792,2.9601050959108397,5.4680601411351315,6.139884552226255,4.628886712605407,6.803505257608338,5.1298987149230735,0.77,0.1,1.0852534562211982
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S-41.4,SHRIMP-RG,Interior,0.05,,6.248042874508429,1.5040773967762742,7.362010551259734,1.791759469228055,9.312987208936326,5.8944028342648505,6.317164686747284,-3.136533514589605,3.261935314328648,-1.8633132985253837,-0.2231435513142097,0.7793248768009977,-0.8843076860211043,3.292126286607793,4.104294893075269,2.341805806147327,4.919980925828125,5.676753802268282,4.1728476237100445,6.3818160174060985,4.718498871295094,0.77,0.1,0.6552346570397112
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S42.2C,SHRIMP-RG,Core,,,7.1372784372603855,2.2192034840549946,9.068085324395312,2.8273136219290276,8.931551966694522,7.550135342488429,7.265429723253953,-2.198225077669803,4.922896379788249,-1.7986756185606902,2.6390573296152584,3.3343450746743146,2.1204635162027574,5.3612921657094255,5.817111159963204,4.2626798770413155,6.706862336602747,7.358830898342354,5.834810737062605,7.950854857719988,6.240275845170769,0.77,0.1,1.3293706293706293
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S43.2I,SHRIMP-RG,Interior,0.18,,6.710523109452428,2.0794415416798357,7.950854857719988,2.5877640352277083,9.264828557260252,7.271008538280992,7.22983877815125,-2.353878387381596,3.975936331171799,-3.807382957952111,0.3364722366212129,1.4929040961781488,-0.29169009384931976,3.9318256327243257,4.700480365792417,3.0155349008501706,5.541263545158426,6.26530121273771,4.77912349311153,6.966024187106113,5.2832037287379885,0.77,0.1,1.0420289855072464
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S43.3R,SHRIMP-RG,Rim,0.04,,5.703782474656201,1.8562979903656263,6.736966958001855,1.0647107369924282,9.234545060673,4.897839799950911,5.37989735354046,-4.017383521085972,2.3978952727983707,-1.931026862403482,-0.916290731874155,0.3148107398400336,-0.8324092478934529,2.70805020110221,3.4965075614664802,1.7578579175523736,4.31748811353631,5.093750200806762,3.58351893845611,5.786897381366708,4.143134726391533,0.77,0.1,0.6175115207373272
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S44.1R,SHRIMP-RG,Rim,,,5.730099782973574,2.302585092994046,6.703188113240863,0.5306282510621704,9.121618441915379,4.700480365792417,5.181783550292085,-4.710530701645918,2.2300144001592104,-1.5699092278525455,-0.6931471805599453,0.43178241642553783,-0.4861330111756192,2.772588722239781,3.4965075614664802,1.7749523509116738,4.343805421853684,5.117993812416755,3.58351893845611,5.726847747587197,4.0943445622221,0.77,0.1,0.6179775280898876
"Oruanui rhyolite, New Zealand","Barker et al, 2014",0.77,0.1,P1634S45.1R,SHRIMP-RG,Rim,,,5.720311776607412,2.0014800002101243,6.86484777797086,0.9555114450274363,9.202912856147385,5.37989735354046,5.66988092298052,-3.6888794541139363,2.6602595372658615,-3.076027233568528,-0.6931471805599453,0.4054651081081644,-0.6694306539426292,2.833213344056216,3.6635616461296463,1.9878743481543455,4.51085950651685,5.278114659230517,3.8066624897703196,5.955837369464831,4.31748811353631,0.77,0.1,0.7482758620689656
